id,SMILES
C14651,CC(=O)CC(=O)N(Cc1ccccc1)c1ccccc1
C17031,C=C(COC1OC(CO)C(O)C(O)C1O)C1CCC(C)CC1=O
C20636,O=c1c(OC2OCC(O)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
C21238,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OCC(N)C(C)(O)C3O)O2)c(=O)[nH]c1=O
C16903,C=CC1C(OC2OC(CO)C(O)C(O)C2OC(=O)c2c(O)cc(O)cc2-c2cccc(O)c2)OC=C2C(=O)OCCC21O
C17505,O=C1C(O)=CC(=O)c2c(O)cc(O)cc21
C16582,CC1(Cl)CCC(C2(C)OC(C)(C)C(Br)CC2O)CC1Br
C08516,COC1=CC(C)C2CC3OC(O)CC4C(C)=C(OC)C(=O)C(C2(C)C1=O)C34C
C11879,CC(/C=C/C=C\C=C\C=C(/C)C(=O)NC(C)CO)=C\C(C)C(O)/C(C)=C/C(C)C
C18561,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1
C21156,C#CCN(c1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1)C1CCc2cc3[nH]c(CO)nc(=O)c3cc21
C22150,C=C(OP(=O)(O)OCC(O)C(O)C(O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21)C(=O)O
C20622,CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C
C10107,COc1cc(O)c(-c2c(C)cc(O)c3c2C(=O)c2cccc(O)c2C3=O)c(O)c1C(C)=O
