Reactions	Rules
RXN-9204_reverse	rule0248
RXN-9205	rule0046
RXN-9205_reverse	rule0043
RXN-9207	rule0010
RXN-9207_reverse	rule0011
RXN-9209	rule0225
RXN-9209_reverse	rule0226
RXN-9210	rule0041
RXN-9210_reverse	rule0042
RXN-9217	rule0247
RXN-9217_reverse	rule0248
RXN-9220	rule0046
RXN-9220_reverse	rule0043
RXN-9222	rule0181
RXN-9222_reverse	rule0182
RXN-9223	rule0023
RXN-9223_reverse	rule0024
RXN-9224	rule0005
RXN-9224_reverse	rule0004
RXN-9225	rule0010
RXN-9225_reverse	rule0011
RXN-9226	rule0005
RXN-9226_reverse	rule0004
RXN-9227	rule0046
RXN-9227_reverse	rule0043
RXN-9229	rule0010
RXN-9229_reverse	rule0011
RXN-9230	rule0181
RXN-9230_reverse	rule0182
RXN-9231	rule0023
RXN-9231_reverse	rule0024
RXN-9232	rule0005
RXN-9232_reverse	rule0004
RXN-9233	rule0010
RXN-9233_reverse	rule0011
RXN-9234	rule0005
RXN-9234_reverse	rule0004
RXN-9235	rule0046
RXN-9235_reverse	rule0043
RXN-9237	rule0010
RXN-9237_reverse	rule0011
RXN-9238	rule0023
RXN-9238_reverse	rule0024
RXN-9239	rule0005
RXN-9239_reverse	rule0004
RXN-9240	rule0010
RXN-9240_reverse	rule0011
RXN-9242	rule0046
RXN-9242_reverse	rule0043
RXN-9244	rule0061
RXN-9244_reverse	rule0062
RXN-9245	rule0877
RXN-9245_reverse	rule0878
RXN-9246	rule0837
RXN-9246_reverse	rule0836
RXN-9275	rule0271
RXN-9275_reverse	rule0448
RXN-9276	rule0525
RXN-9276_reverse	rule0235
RXN-9277	rule0005
RXN-9277_reverse	rule0004
RXN-9278	rule0005
RXN-9278_reverse	rule0004
RXN-9279	rule0005
RXN-9279_reverse	rule0004
RXN-9280	rule0010
RXN-9280_reverse	rule0011
RXN-9281	rule0010
RXN-9281_reverse	rule0011
RXN-9282	rule0010
RXN-9282_reverse	rule0011
RXN-9283	rule0023
RXN-9283_reverse	rule0024
RXN-9284	rule0023
RXN-9284_reverse	rule0024
RXN-9285	rule0023
RXN-9285_reverse	rule0024
RXN-9286	rule0005
RXN-9286_reverse	rule0004
RXN-9287	rule0010
RXN-9287_reverse	rule0011
RXN-9288	rule0023
RXN-9288_reverse	rule0024
RXN-9290	rule0003
RXN-9290_reverse	rule0002
RXN-9291	rule0971
RXN-9293	rule0288
RXN-9294	rule0021
RXN-9294_reverse	rule0022
RXN-9295	rule0021
RXN-9295_reverse	rule0022
RXN-9296	rule0014
RXN-9297	rule0014
RXN-9297_reverse	rule0015
RXN-9299	rule1199
RXN-9299_reverse	rule1200
RXN-92_reverse	rule0008
RXN-9301	rule0611
RXN-9301_reverse	rule0612
RXN-9303	rule0309
RXN-9303_reverse	rule0288
RXN-9304	rule0309
RXN-9304_reverse	rule0288
RXN-9305	rule0309
RXN-9305_reverse	rule0288
RXN-9307	rule0026
RXN-9307_reverse	rule0025
RXN-9308	rule0009
RXN-9308_reverse	rule0008
RXN-9310_reverse	rule0457
RXN-9311	rule0059
RXN-9311_reverse	rule0060
RXN-9312	rule0010
RXN-9312_reverse	rule0011
RXN-9315	rule0120
RXN-9315_reverse	rule0121
RXN-9336	rule1201
RXN-9336_reverse	rule1202
RXN-9341	rule0033
RXN-9341_reverse	rule0034
RXN-9342	rule0033
RXN-9342_reverse	rule0034
RXN-9344	rule0179
RXN-9344_reverse	rule0180
RXN-9350	rule0005
RXN-9350_reverse	rule0004
RXN-9351	rule0005
RXN-9351_reverse	rule0004
RXN-9352	rule0072
RXN-9352_reverse	rule0073
RXN-9353	rule0072
RXN-9353_reverse	rule0073
RXN-9356	rule0021
RXN-9356_reverse	rule0022
RXN-9358	rule0247
RXN-9359	rule0247
RXN-9360	rule0247
RXN-9361	rule0046
RXN-9361_reverse	rule0043
RXN-9362	rule0046
RXN-9362_reverse	rule0043
RXN-9363	rule0046
RXN-9363_reverse	rule0043
RXN-9365	rule0247
RXN-9366	rule0046
RXN-9366_reverse	rule0043
RXN-9367	rule0003
RXN-9367_reverse	rule0002
RXN-9368	rule0003
RXN-9368_reverse	rule0002
RXN-9369	rule0003
RXN-9369_reverse	rule0002
RXN-9370	rule0003
RXN-9370_reverse	rule0002
RXN-9372	rule0009
RXN-9372_reverse	rule0008
RXN-9373	rule0010
RXN-9373_reverse	rule0011
RXN-9376	rule0036
RXN-9376_reverse	rule0037
RXN-9377	rule0036
RXN-9377_reverse	rule0037
RXN-9380	rule0023
RXN-9380_reverse	rule0024
RXN-9382	rule0041
RXN-9382_reverse	rule0042
RXN-9383	rule0010
RXN-9383_reverse	rule0011
RXN-9384	rule0196
RXN-9384_reverse	rule0197
RXN-9385	rule0036
RXN-9385_reverse	rule0037
RXN-9389	rule0003
RXN-9389_reverse	rule0002
RXN-9390	rule0082
RXN-9390_reverse	rule0083
RXN-9391	rule0082
RXN-9391_reverse	rule0083
RXN-9392	rule0003
RXN-9392_reverse	rule0002
RXN-9393	rule0035
RXN-9393_reverse	rule0032
RXN-9394	rule0035
RXN-9394_reverse	rule0032
RXN-9395	rule0082
RXN-9395_reverse	rule0083
RXN-9396	rule0082
RXN-9396_reverse	rule0083
RXN-9397	rule0003
RXN-9397_reverse	rule0002
RXN-9400	rule0378
RXN-9400_reverse	rule0379
RXN-9401	rule0378
RXN-9401_reverse	rule0379
RXN-9404	rule0378
RXN-9404_reverse	rule0379
RXN-9405	rule0003
RXN-9405_reverse	rule0002
RXN-9406	rule0170
RXN-9406_reverse	rule0171
RXN-9407	rule0068
RXN-9407_reverse	rule0077
RXN-9408	rule0068
RXN-9408_reverse	rule0077
RXN-9409	rule0068
RXN-9409_reverse	rule0077
RXN-9410	rule0378
RXN-9410_reverse	rule0379
RXN-9411	rule0378
RXN-9411_reverse	rule0379
RXN-9412	rule0035
RXN-9412_reverse	rule0032
RXN-9413	rule0035
RXN-9413_reverse	rule0032
RXN-9414	rule0082
RXN-9414_reverse	rule0083
RXN-9415	rule0082
RXN-9415_reverse	rule0083
RXN-9416	rule0082
RXN-9416_reverse	rule0083
RXN-9417	rule0064
RXN-9417_reverse	rule0063
RXN-9418	rule0064
RXN-9418_reverse	rule0063
RXN-942	rule0306
RXN-9420	rule0082
RXN-9420_reverse	rule0083
RXN-9421	rule0035
RXN-9421_reverse	rule0032
RXN-9422	rule0003
RXN-9422_reverse	rule0002
RXN-9423	rule0170
RXN-9423_reverse	rule0171
RXN-9424	rule0003
RXN-9424_reverse	rule0002
RXN-9425	rule0003
RXN-9425_reverse	rule0002
RXN-9426	rule0003
RXN-9426_reverse	rule0002
RXN-9429	rule0003
RXN-9429_reverse	rule0002
RXN-942_reverse	rule0374
RXN-943	rule0079
RXN-9430	rule0003
RXN-9430_reverse	rule0002
RXN-9431	rule0082
RXN-9431_reverse	rule0083
RXN-9432	rule0035
RXN-9432_reverse	rule0032
RXN-9433	rule0003
RXN-9433_reverse	rule0002
RXN-9434	rule0003
RXN-9434_reverse	rule0002
RXN-9435	rule0082
RXN-9435_reverse	rule0083
RXN-9436	rule0035
RXN-9436_reverse	rule0032
RXN-9437	rule0009
RXN-9437_reverse	rule0008
RXN-9438	rule0006
RXN-9438_reverse	rule0007
RXN-9439	rule0006
RXN-9439_reverse	rule0007
RXN-943_reverse	rule0079
RXN-9440	rule0082
RXN-9440_reverse	rule0083
RXN-9441	rule0082
RXN-9441_reverse	rule0083
RXN-9442	rule0082
RXN-9442_reverse	rule0083
RXN-9443	rule0035
RXN-9443_reverse	rule0032
RXN-9444	rule0003
RXN-9444_reverse	rule0002
RXN-9448	rule0012
RXN-9448_reverse	rule0013
RXN-9449	rule0041
RXN-9449_reverse	rule0042
RXN-9450	rule0033
RXN-9450_reverse	rule0034
RXN-9451	rule0033
RXN-9451_reverse	rule0034
RXN-9452	rule0010
RXN-9452_reverse	rule0011
RXN-9453	rule0012
RXN-9453_reverse	rule0013
RXN-9454	rule0211
RXN-9454_reverse	rule0212
RXN-9455	rule0229
RXN-9455_reverse	rule0230
RXN-9459	rule0215
RXN-9459_reverse	rule0216
RXN-9463	rule0001
RXN-9463_reverse	rule0001
RXN-9464	rule0035
RXN-9464_reverse	rule0032
RXN-9465	rule0005
RXN-9465_reverse	rule0004
RXN-9467	rule0028
RXN-9467_reverse	rule0028
RXN-947	rule0044
RXN-9470	rule0001
RXN-9470_reverse	rule0001
RXN-9476	rule0427
RXN-9476_reverse	rule0428
RXN-947_reverse	rule0045
RXN-9480	rule0003
RXN-9480_reverse	rule0002
RXN-9481	rule0005
RXN-9481_reverse	rule0004
RXN-9482	rule0005
RXN-9482_reverse	rule0004
RXN-9483	rule0003
RXN-9483_reverse	rule0002
RXN-9484	rule0003
RXN-9484_reverse	rule0002
RXN-9487	rule0082
RXN-9487_reverse	rule0083
RXN-9488	rule0006
RXN-9488_reverse	rule0007
RXN-9489	rule0107
RXN-9489_reverse	rule0108
RXN-9490	rule0107
RXN-9490_reverse	rule0108
RXN-9491	rule0107
RXN-9491_reverse	rule0108
RXN-9492	rule0082
RXN-9492_reverse	rule0083
RXN-9493	rule0006
RXN-9493_reverse	rule0007
RXN-9494	rule0035
RXN-9494_reverse	rule0032
RXN-9495	rule0027
RXN-9495_reverse	rule0018
RXN-95	rule0009
RXN-9500	rule0010
RXN-9500_reverse	rule0011
RXN-9501	rule0010
RXN-9501_reverse	rule0011
RXN-9504	rule0038
RXN-9504_reverse	rule0039
RXN-9508	rule0648
RXN-9508_reverse	rule0649
RXN-9509	rule0055
RXN-9509_reverse	rule0056
RXN-9543	rule0115
RXN-9543_reverse	rule0116
RXN-9544	rule0003
RXN-9544_reverse	rule0002
RXN-9545	rule0020
RXN-9545_reverse	rule0019
RXN-9546	rule0027
RXN-9546_reverse	rule0018
RXN-9559	rule0209
RXN-9559_reverse	rule0210
RXN-9560	rule0209
RXN-9560_reverse	rule0210
RXN-9561	rule0209
RXN-9561_reverse	rule0210
RXN-9562	rule0209
RXN-9562_reverse	rule0210
RXN-9563	rule0027
RXN-9563_reverse	rule0018
RXN-9564	rule0018
RXN-9564_reverse	rule0027
RXN-9565	rule0018
RXN-9565_reverse	rule0027
RXN-9567	rule0018
RXN-9567_reverse	rule0027
RXN-9571	rule0153
RXN-9574	rule0010
RXN-9574_reverse	rule0011
RXN-9577	rule0007
RXN-9577_reverse	rule0006
RXN-9578	rule0003
RXN-9578_reverse	rule0002
RXN-9579	rule0065
RXN-9579_reverse	rule0065
RXN-9580	rule0006
RXN-9580_reverse	rule0007
RXN-9581	rule0014
RXN-9581_reverse	rule0015
RXN-9582	rule0028
RXN-9582_reverse	rule0028
RXN-9585	rule0728
RXN-9585_reverse	rule0729
RXN-9586	rule0019
RXN-9586_reverse	rule0020
RXN-9588	rule0006
RXN-9588_reverse	rule0007
RXN-9589	rule0001
RXN-9589_reverse	rule0001
RXN-9591	rule0097
RXN-9591_reverse	rule0096
RXN-9592	rule0026
RXN-9592_reverse	rule0025
RXN-95_reverse	rule0008
RXN-9600	rule0091
RXN-9600_reverse	rule0092
RXN-9603	rule0008
RXN-9603_reverse	rule0009
RXN-961	rule0443
RXN-9610	rule0061
RXN-9610_reverse	rule0062
RXN-9611	rule0010
RXN-9611_reverse	rule0011
RXN-9613	rule0008
RXN-9613_reverse	rule0009
RXN-9614	rule0124
RXN-9614_reverse	rule0125
RXN-9619	rule0010
RXN-9619_reverse	rule0011
RXN-961_reverse	rule0444
RXN-9621	rule1203
RXN-9621_reverse	rule0432
RXN-9623	rule0038
RXN-9623_reverse	rule0039
RXN-9624	rule0059
RXN-9624_reverse	rule0060
RXN-9626	rule0059
RXN-9626_reverse	rule0060
RXN-9627	rule0059
RXN-9627_reverse	rule0060
RXN-9628	rule0059
RXN-9628_reverse	rule0060
RXN-9629	rule0059
RXN-9629_reverse	rule0060
RXN-9630	rule1204
RXN-9637	rule0322
RXN-9637_reverse	rule0266
RXN-9639	rule0221
RXN-9639_reverse	rule0222
RXN-9641	rule0304
RXN-9641_reverse	rule0305
RXN-9643	rule0008
RXN-9643_reverse	rule0009
RXN-9644	rule0038
RXN-9644_reverse	rule0039
RXN-9646	rule0115
RXN-9646_reverse	rule0116
RXN-9647	rule0115
RXN-9647_reverse	rule0116
RXN-9666	rule0059
RXN-9666_reverse	rule0060
RXN-9673	rule0038
RXN-9673_reverse	rule0039
RXN-9674	rule0006
RXN-9674_reverse	rule0007
RXN-9679	rule0033
RXN-9679_reverse	rule0034
RXN-9680	rule0120
RXN-9680_reverse	rule0121
RXN-969	rule0078
RXN-9697	rule0244
RXN-9697_reverse	rule0257
RXN-9699	rule0001
RXN-9699_reverse	rule0001
RXN-969_reverse	rule0074
RXN-9700	rule0021
RXN-9700_reverse	rule0022
RXN-9702	rule0051
RXN-9702_reverse	rule0053
RXN-9704	rule0262
RXN-9704_reverse	rule0263
RXN-9705	rule0001
RXN-9705_reverse	rule0001
RXN-9714	rule0001
RXN-9714_reverse	rule0001
RXN-9715	rule0009
RXN-9715_reverse	rule0008
RXN-9716	rule0001
RXN-9716_reverse	rule0001
RXN-9717	rule0001
RXN-9717_reverse	rule0001
RXN-9719	rule0006
RXN-9719_reverse	rule0007
RXN-9720	rule0026
RXN-9720_reverse	rule0025
RXN-9721	rule0001
RXN-9721_reverse	rule0001
RXN-9722	rule0678
RXN-9722_reverse	rule0679
RXN-9726	rule0018
RXN-9726_reverse	rule0027
RXN-9731	rule0052
RXN-9731_reverse	rule0054
RXN-9732	rule0088
RXN-9732_reverse	rule0093
RXN-9734	rule0975
RXN-9734_reverse	rule0976
RXN-9736	rule0206
RXN-9736_reverse	rule0205
RXN-9738	rule0284
RXN-9738_reverse	rule0283
RXN-9739	rule0476
RXN-9739_reverse	rule0477
RXN-974	rule0031
RXN-9740	rule1205
RXN-9740_reverse	rule1206
RXN-9743	rule0008
RXN-9743_reverse	rule0009
RXN-9745	rule0162
RXN-9745_reverse	rule0163
RXN-9748	rule0008
RXN-9748_reverse	rule0009
RXN-974_reverse	rule0030
RXN-9751	rule0162
RXN-9751_reverse	rule0163
RXN-9752	rule0263
RXN-9752_reverse	rule0262
RXN-9756	rule0023
RXN-9756_reverse	rule0024
RXN-9757	rule0091
RXN-9757_reverse	rule0092
RXN-9758	rule0025
RXN-9758_reverse	rule0026
RXN-9759	rule0745
RXN-9759_reverse	rule0744
RXN-9760	rule0079
RXN-9760_reverse	rule0079
RXN-9762	rule0477
RXN-9762_reverse	rule0476
RXN-9766	rule0213
RXN-9766_reverse	rule0214
RXN-9767	rule0213
RXN-9767_reverse	rule0214
RXN-9770	rule0975
RXN-9770_reverse	rule0976
RXN-9771	rule0160
RXN-9771_reverse	rule0161
RXN-9774	rule0023
RXN-9774_reverse	rule0024
RXN-9778	rule0099
RXN-9778_reverse	rule0098
RXN-9779	rule0017
RXN-9779_reverse	rule0016
RXN-9780	rule0012
RXN-9780_reverse	rule0013
RXN-9794	rule0018
RXN-9794_reverse	rule0027
RXN-9796	rule0003
RXN-9796_reverse	rule0002
RXN-9799	rule0003
RXN-9799_reverse	rule0002
RXN-9800	rule0075
RXN-9800_reverse	rule0076
RXN-9802	rule0003
RXN-9802_reverse	rule0002
RXN-9803	rule0026
RXN-9803_reverse	rule0025
RXN-9804	rule0494
RXN-9804_reverse	rule0495
RXN-9805	rule0005
RXN-9805_reverse	rule0004
RXN-9806	rule0035
RXN-9806_reverse	rule0032
RXN-9807	rule0005
RXN-9807_reverse	rule0004
RXN-9815	rule0010
RXN-9815_reverse	rule0011
RXN-9817	rule0010
RXN-9817_reverse	rule0011
RXN-9818_reverse	rule0019
RXN-9819	rule1207
RXN-9819_reverse	rule1208
RXN-9821	rule0009
RXN-9821_reverse	rule0008
RXN-9822	rule0001
RXN-9822_reverse	rule0001
RXN-9823	rule0009
RXN-9823_reverse	rule0008
RXN-9824	rule0001
RXN-9824_reverse	rule0001
RXN-9825	rule0010
RXN-9825_reverse	rule0011
RXN-9826	rule0006
RXN-9826_reverse	rule0007
RXN-9832	rule0002
RXN-9832_reverse	rule0003
RXN-9834	rule0038
RXN-9834_reverse	rule0039
RXN-9835	rule0087
RXN-9835_reverse	rule0086
RXN-9836	rule0027
RXN-9836_reverse	rule0018
RXN-9837	rule0018
RXN-9837_reverse	rule0027
RXN-9840	rule0018
RXN-9840_reverse	rule0027
RXN-9841	rule0003
RXN-9841_reverse	rule0002
RXN-9847	rule0020
RXN-9847_reverse	rule0019
RXN-9848	rule0003
RXN-9848_reverse	rule0002
RXN-9850	rule0276
RXN-9850_reverse	rule0275
RXN-9851	rule0075
RXN-9851_reverse	rule0076
RXN-9852	rule0075
RXN-9852_reverse	rule0076
RXN-9853	rule0103
RXN-9853_reverse	rule0094
RXN-9854	rule0102
RXN-9854_reverse	rule0018
RXN-9855	rule0052
RXN-9855_reverse	rule0054
RXN-9856	rule0093
RXN-9856_reverse	rule0088
RXN-9857	rule0189
RXN-9857_reverse	rule0138
RXN-9858	rule0103
RXN-9858_reverse	rule0094
RXN-9859	rule0102
RXN-9859_reverse	rule0018
RXN-9860	rule0052
RXN-9860_reverse	rule0054
RXN-9861	rule0093
RXN-9861_reverse	rule0088
RXN-9863	rule0232
RXN-9863_reverse	rule0233
RXN-9864	rule0232
RXN-9864_reverse	rule0233
RXN-9866	rule0005
RXN-9866_reverse	rule0004
RXN-9867	rule0093
RXN-9867_reverse	rule0088
RXN-9868	rule0189
RXN-9868_reverse	rule0138
RXN-9870	rule0052
RXN-9870_reverse	rule0054
RXN-9871	rule0103
RXN-9871_reverse	rule0094
RXN-9872	rule0103
RXN-9872_reverse	rule0094
RXN-9873	rule0330
RXN-9873_reverse	rule0234
RXN-9874	rule0330
RXN-9874_reverse	rule0234
RXN-9875	rule0103
RXN-9875_reverse	rule0094
RXN-9876	rule0595
RXN-9876_reverse	rule0139
RXN-9877	rule0103
RXN-9877_reverse	rule0094
RXN-9878	rule0103
RXN-9878_reverse	rule0094
RXN-9879	rule0102
RXN-9879_reverse	rule0018
RXN-9880	rule0102
RXN-9880_reverse	rule0018
RXN-9881	rule0103
RXN-9881_reverse	rule0094
RXN-9882	rule0102
RXN-9882_reverse	rule0018
RXN-9884	rule1209
RXN-9884_reverse	rule1210
RXN-9886	rule0093
RXN-9886_reverse	rule0088
RXN-9887	rule0189
RXN-9887_reverse	rule0138
RXN-9888	rule0052
RXN-9888_reverse	rule0054
RXN-9889	rule0093
RXN-9889_reverse	rule0088
RXN-9890	rule0189
RXN-9890_reverse	rule0138
RXN-9892	rule0093
RXN-9892_reverse	rule0088
RXN-9893	rule0148
RXN-9893_reverse	rule0139
RXN-9894	rule0148
RXN-9894_reverse	rule0139
RXN-9895	rule0640
RXN-9896	rule0051
RXN-9896_reverse	rule0053
RXN-9897	rule0052
RXN-9897_reverse	rule0054
RXN-9898	rule0093
RXN-9898_reverse	rule0088
RXN-9899	rule0088
RXN-9899_reverse	rule0093
RXN-9900	rule0005
RXN-9900_reverse	rule0004
RXN-9901	rule0232
RXN-9901_reverse	rule0233
RXN-9902	rule0052
RXN-9902_reverse	rule0054
RXN-9904	rule0148
RXN-9904_reverse	rule0139
RXN-9905	rule0088
RXN-9905_reverse	rule0093
RXN-9906	rule0103
RXN-9906_reverse	rule0094
RXN-9907	rule0102
RXN-9907_reverse	rule0018
RXN-9908	rule0005
RXN-9908_reverse	rule0004
RXN-9909	rule0003
RXN-9909_reverse	rule0002
RXN-991	rule0044
RXN-9910	rule0026
RXN-9910_reverse	rule0025
RXN-9912	rule0187
RXN-9912_reverse	rule0188
RXN-9914	rule0187
RXN-9914_reverse	rule0188
RXN-9918	rule0021
RXN-9918_reverse	rule0022
RXN-991_reverse	rule0045
RXN-9920	rule0017
RXN-9920_reverse	rule0016
RXN-9921	rule0016
RXN-9921_reverse	rule0017
RXN-9922	rule0153
RXN-9922_reverse	rule0175
RXN-9930	rule0638
RXN-9930_reverse	rule0432
RXN-9934	rule0009
RXN-9934_reverse	rule0008
RXN-9935	rule0008
RXN-9935_reverse	rule0009
RXN-9936	rule0017
RXN-9936_reverse	rule0016
RXN-9939	rule0041
RXN-9939_reverse	rule0042
RXN-9940	rule0112
RXN-9940_reverse	rule0113
RXN-9947	rule0378
RXN-9947_reverse	rule0379
RXN-9948	rule0003
RXN-9948_reverse	rule0002
RXN-9949	rule0003
RXN-9949_reverse	rule0002
RXN-9951	rule0003
RXN-9951_reverse	rule0002
RXN-9952	rule0080
RXN-9952_reverse	rule0081
RXN-9955	rule0064
RXN-9955_reverse	rule0063
RXN-9957	rule0068
RXN-9957_reverse	rule0077
RXN-9962	rule0601
RXN-9962_reverse	rule0827
RXN-9963	rule0601
RXN-9963_reverse	rule0827
RXN-9970	rule0215
RXN-9970_reverse	rule0216
RXN-9971	rule0027
RXN-9971_reverse	rule0018
RXN-9977	rule0001
RXN-9977_reverse	rule0001
RXN-9979	rule0023
RXN-9979_reverse	rule0024
RXN-9980	rule0343
RXN-9980_reverse	rule0342
RXN-9983	rule0175
RXN-9983_reverse	rule0153
RXN-9984	rule0035
RXN-9984_reverse	rule0032
RXN-9987	rule0006
RXN-9987_reverse	rule0007
RXN-9988	rule0287
RXN-9988_reverse	rule0286
RXN-9989	rule0017
RXN-9989_reverse	rule0016
RXN-9990	rule0036
RXN-9990_reverse	rule0037
RXN-9991	rule0286
RXN-9991_reverse	rule0287
RXN-9992	rule0017
RXN-9992_reverse	rule0016
RXN-9993	rule0037
RXN-9993_reverse	rule0036
RXN-9995	rule0036
RXN-9995_reverse	rule0037
RXN-9996	rule0029
RXN-9996_reverse	rule0029
RXN-9998	rule0070
RXN-9998_reverse	rule0071
RXN-9999	rule0031
RXN-9999_reverse	rule0030
RXN-9_reverse	rule0099
RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN	rule0010
RXN-MG-PROTOPORPHYRIN-METHYLESTER-SYN_reverse	rule0011
RXN0-1001	rule0017
RXN0-1001_reverse	rule0016
RXN0-1081	rule0100
RXN0-1081_reverse	rule0101
RXN0-1133	rule0465
RXN0-1133_reverse	rule0466
RXN0-1134	rule0328
RXN0-1134_reverse	rule0329
RXN0-1141	rule0066
RXN0-1141_reverse	rule0067
RXN0-1147	rule0382
RXN0-1147_reverse	rule0383
RXN0-1241	rule0033
RXN0-1241_reverse	rule0034
RXN0-1261	rule0006
RXN0-1261_reverse	rule0007
RXN0-1281	rule0193
RXN0-1281_reverse	rule0018
RXN0-1321_reverse	rule0069
RXN0-1382	rule0079
RXN0-1382_reverse	rule0079
RXN0-1401	rule0014
RXN0-1401_reverse	rule0015
RXN0-1402	rule0014
RXN0-1402_reverse	rule0015
RXN0-1441	rule0124
RXN0-1441_reverse	rule0125
RXN0-17	rule0057
RXN0-17_reverse	rule0058
RXN0-1861	rule0080
RXN0-1861_reverse	rule0081
RXN0-1862	rule0580
RXN0-1862_reverse	rule0579
RXN0-1863	rule0031
RXN0-1863_reverse	rule0030
RXN0-1941	rule0003
RXN0-1941_reverse	rule0002
RXN0-2001	rule0001
RXN0-2001_reverse	rule0001
RXN0-2022	rule0274
RXN0-2022_reverse	rule0273
RXN0-2042	rule0068
RXN0-2042_reverse	rule0951
RXN0-2044	rule0003
RXN0-2044_reverse	rule0002
RXN0-2061	rule0012
RXN0-2061_reverse	rule0013
RXN0-2201	rule0003
RXN0-2201_reverse	rule0002
RXN0-2361	rule0049
RXN0-2361_reverse	rule0050
RXN0-2381	rule0053
RXN0-2381_reverse	rule0051
RXN0-2382	rule0085
RXN0-2382_reverse	rule0084
RXN0-2441	rule0010
RXN0-2441_reverse	rule0011
RXN0-2461	rule0057
RXN0-2461_reverse	rule0058
RXN0-2522	rule0057
RXN0-2522_reverse	rule0058
RXN0-2584	rule0012
RXN0-2584_reverse	rule0013
RXN0-262	rule0036
RXN0-262_reverse	rule0037
RXN0-268	rule0079
RXN0-268_reverse	rule0079
RXN0-275	rule0106
RXN0-275_reverse	rule0111
RXN0-276	rule0003
RXN0-276_reverse	rule0002
RXN0-279	rule0336
RXN0-279_reverse	rule0337
RXN0-280	rule0425
RXN0-280_reverse	rule0426
RXN0-2943	rule0052
RXN0-2943_reverse	rule0054
RXN0-299	rule1211
RXN0-299_reverse	rule1212
RXN0-300	rule0003
RXN0-300_reverse	rule0002
RXN0-301	rule0112
RXN0-301_reverse	rule0113
RXN0-302	rule0549
RXN0-302_reverse	rule0550
RXN0-303	rule0028
RXN0-303_reverse	rule0028
RXN0-304	rule0063
RXN0-304_reverse	rule0064
RXN0-305	rule0028
RXN0-305_reverse	rule0028
RXN0-308	rule0360
RXN0-308_reverse	rule0359
RXN0-310	rule0023
RXN0-310_reverse	rule0024
RXN0-313	rule0353
RXN0-313_reverse	rule0354
RXN0-3241	rule0012
RXN0-3241_reverse	rule0013
RXN0-3461	rule0012
RXN0-3461_reverse	rule0013
RXN0-3501	rule0677
RXN0-3501_reverse	rule0438
RXN0-3521	rule0001
RXN0-3521_reverse	rule0001
RXN0-3542	rule0017
RXN0-3542_reverse	rule0016
RXN0-3543	rule0017
RXN0-3543_reverse	rule0016
RXN0-3601	rule0079
RXN0-3601_reverse	rule0079
RXN0-361	rule0012
RXN0-361_reverse	rule0013
RXN0-363	rule0012
RXN0-363_reverse	rule0013
RXN0-366	rule0012
RXN0-366_reverse	rule0013
RXN0-382	rule0014
RXN0-382_reverse	rule0015
RXN0-3901	rule0049
RXN0-3901_reverse	rule0050
RXN0-3921	rule0091
RXN0-3921_reverse	rule0092
RXN0-3942	rule0012
RXN0-3942_reverse	rule0013
RXN0-3962	rule0026
RXN0-3962_reverse	rule0025
RXN0-4022	rule1213
RXN0-4022_reverse	rule1214
RXN0-4181	rule0035
RXN0-4181_reverse	rule0032
RXN0-4281	rule0003
RXN0-4281_reverse	rule0002
RXN0-4301	rule0169
RXN0-4301_reverse	rule0168
RXN0-4341	rule0014
RXN0-4341_reverse	rule0015
RXN0-4342	rule0036
RXN0-4342_reverse	rule0037
RXN0-4361	rule0017
RXN0-4361_reverse	rule0016
RXN0-4401	rule0124
RXN0-4401_reverse	rule0125
RXN0-4581	rule0029
RXN0-4581_reverse	rule0029
RXN0-4621	rule1215
RXN0-4621_reverse	rule1216
RXN0-4641	rule0006
RXN0-4641_reverse	rule0007
RXN0-5038	rule0035
RXN0-5038_reverse	rule0032
RXN0-5040	rule0012
RXN0-5040_reverse	rule0013
RXN0-5057	rule0001
RXN0-5057_reverse	rule0001
RXN0-5061	rule0001
RXN0-5061_reverse	rule0001
RXN0-5065	rule0059
RXN0-5065_reverse	rule0060
RXN0-5098	rule0066
RXN0-5098_reverse	rule0067
RXN0-5101	rule0018
RXN0-5101_reverse	rule0027
RXN0-5108	rule0124
RXN0-5108_reverse	rule0125
RXN0-5114	rule0017
RXN0-5114_reverse	rule0016
RXN0-5116	rule0014
RXN0-5116_reverse	rule0015
RXN0-5118	rule0001
RXN0-5118_reverse	rule0001
RXN0-5120	rule0009
RXN0-5120_reverse	rule0008
RXN0-5121	rule0014
RXN0-5121_reverse	rule0015
RXN0-5122	rule0001
RXN0-5122_reverse	rule0001
RXN0-5123	rule0014
RXN0-5123_reverse	rule0015
RXN0-5124	rule0009
RXN0-5124_reverse	rule0008
RXN0-5125	rule0009
RXN0-5125_reverse	rule0008
RXN0-5126	rule0009
RXN0-5126_reverse	rule0008
RXN0-5127	rule0001
RXN0-5127_reverse	rule0001
RXN0-5141	rule0003
RXN0-5141_reverse	rule0002
RXN0-5144	rule0033
RXN0-5144_reverse	rule0034
RXN0-5180	rule0238
RXN0-5180_reverse	rule0239
RXN0-5182	rule0097
RXN0-5182_reverse	rule0096
RXN0-5183	rule0006
RXN0-5183_reverse	rule0007
RXN0-5185	rule0017
RXN0-5185_reverse	rule0016
RXN0-5186	rule0017
RXN0-5186_reverse	rule0016
